
Pez arco iris,621,mating,"Relativamente sencilla. Se deberá separar una pareja en un acuario de 100 L o más. La dureza del agua no debería ser mayor a los 10 dGH, de lo contrario los alevines no podrán romper su membrana y morirán aprisionados inexorablemente dentro de su propio huevo. En general la puesta se producirá en las primeras horas del día, al incrementarse la intensidad de la luz. El macho intensificará sus colores, y si la hembra está interesada en él, se le acercará con movimientos ondulatorios hasta quedar “pegada” a su lado. Luego de unos instantes se separarán violentamente, momento en el cual la hembra arroja los huevos de su interior mientras el macho los fertiliza. Estos son adhesivos, por lo que quedarán anclados a los adornos y cristales del acuario. La eclosión se producirá luego de aproximadamente 8 o 10 días. Los alevines se alimentarán de su saco vitelino durante los 5 días siguientes, luego de lo cual se los puede alimentar directamente con artemia salina recién nacida. (naupilos de artemia)."
Boca de fuego,722,habbit,Es uno de los cíclidos más pacíficos. Presenta cierta agresividad y territorialidad durante la época de celo. Algo característico que tiene este pez es la capacidad para intimidar a su rival dirigiendo los opérculos hacia adelante simulando que se hace más grande.
Boca de fuego,722,appearance,"Su edad promedio ronda los diez años y los machos, algo mayores que las hembras, alcanzan un tamaño máximo de 13 o 14 cm. Es de cuerpo duro y fusiforme con el rostro bien perfilado. Su boca está situada en el centro de la cara. Las aletas dorsal y caudal están más desarrolladas en los machos. Sus opérculos se abren hacia adelante como método de defensa para intimidar a su rival, lo cual se puede observar durante las luchas que protagonizan por el territorio y en la captura de alimento. Es de color plateado; de joven presenta iridiscencias azules y según va creciendo va adquiriendo un color rojo intenso desde su lomo. Posee una franja horizontal desde poco antes del ojo hasta poco antes de la aleta caudal. Tiene una mancha negra, a ambos lados, al inicio de la aleta caudal y dos más en la capa de los opérculos simulando ojos. Cuando recibe la luz del sol tiene un color grisáceo y verduzco."
Boca de fuego,722,mating,"El boca de fuego forma una pareja permanente. Luego de formada la pareja, la hembra desova sobre las rocas, hojas de plantas o troncos de madera alrededor de quinientos huevos, los cuales cuidarán intensamente hasta que eclosionen y las crías sean aptas para vivir solas. El macho cuidará de la puesta intimidando a cualquiera que se acerque mientras que la hembra va en busca de comida para sus crías."
Severum,734,habbit,"Como pez de acuario, el severum es relativamente pacífico entre cíclidos, aunque la agresión no es infrecuente y aún más cuando es época de celo se vuelven muy territoriales."
Severum,734,appearance,"Es de color verde oliva a marrón. Ojos de un rojo intenso, lomo rojizo con puntos marrones en todo su cuerpo. Posee gran cantidad de colores en capas y por lo tanto a simple vista se ve negro o marrón. Cuando se estresan o tienen alguna enfermedad les salen unas franjas verticales obscuras son lo cual es típico de los cíclidos. en ejemplares adultos es posible que le salga iridiscencia azul en las aletas Caudal y anal. Heros severus llega a medir de 7 a 12 pulgadas. En general, es un pez resistente y robusto con mucho carácter. Sin embargo, sí requiere de un gran acuario a partir de los 120 litros, con los habituales requisitos de cíclidos neotropicales, buena filtración biológica y buena cría. La decoración en general no es importante, pero el pez puede ser algo tímido sin algunos lugares donde ocultarse, y se debe tener cuidado para asegurarse de que rocas o decoración no endurezcan demasiado el agua ya que estos peces provienen de agua ácida suave."
Severum,734,mating,"Durante el apareamiento puede volverse muy agresívo y territorial. La pareja deposita varios cientos de huevos en una superficie horizontal, en lugar de vertical. Esto es por lo general en un pedazo plano de pizarra, flotante, o una roca lisa. Los Severum son incubadores bucales por lo tanto van a llevar adelante sus crías en su boca a diferencia del Heros Efasciatus los cuales llevan sus crías a su alrededor. Aun así ambos son muy buenos padres y criarán muy bien a sus crías, comerán las crías muertas y oxigenarán a las demás."
Melanotaenia praecox,793,habbit,"Pacífico y gregario, generalmente está en grupo de 6 a 8 ejemplares, con una proporción mayor de hembras. Los machos persiguen a las hembras mostrando un vistoso despliegue de aletas girando entre ellos. Es un gran nadador, ágil, rápido y es bastante nervioso."
Melanotaenia praecox,793,appearance,"Son de forma elíptica, cuerpo comprimido lateralmente. Lateralmente los machos son más “altos” con el lomo más arqueado que las hembras en relación con el largo. La cabeza es pequeña con la boca prominente. Posee doble aleta dorsal siendo más pequeña la anterior, la aleta anal cuenta con una sola espina, la caudal es en forma de V. Cuerpo azul brillante metalizado que cambia según le de la luz. Esta iridiscencia hace que se le conozca como neón brillante. Las aletas dorsales, caudales y anales son de color, rojo oscuro los machos y amarillo en las hembras son omnívoros, alimentándose de vegetación, pequeños peces, crustáceos e insectos Tiene un cuerpo comprimido lateralmente y de forma elíptica, en la naturaleza alcanzan los 8 cm. En cautividad, alcanzan un tamaño de 6 cm de longitud.  Vive en grandes bancos, en los afluentes de aguas claras y oxigenadas que fluyen rápidamente al cauce principal del río. Los peces se congregan en zonas de densa vegetación acuática, con abundantes raíces y escondites sumergidos. El macho es mayor y tiene las aletas rojas y la parte superior del cuerpo azul. La hembra es más pequeña, con el cuerpo más estrecho que el macho y los colores más discretos, tiene las aletas amarillas, pero hay variedades que presentan un color anaranjado."
Melanotaenia praecox,793,mating,"Es difícil pero no imposible. Cuando están preparados presentan en el dorso una franja de color amarillo mate que va desde el labio superior hasta la primera aleta dorsal. Los machos tienen constantes enfrentamientos y corren tras las hembras que no estarán disponibles hasta que presenten a su vez la franja amarilla. Las puestas son muy rápidas y continuas a lo largo de varios días. Suelen ocurrir por la mañana, la hembra deposita entre 20 y 50 huevos diarios, que quedan colgando de un hilo en las hojas de las plantas o raíces flotantes. Su esperanza de vida promedio es entre 4 y 5 años."
Pez unicornio de nariz corta,910,habbit,"Es una especie bento-pelágica. Habita aguas de profundidad media, a lo largo de lagunas exteriores y arrecifes situados en simas hacia mar abierto. También en costas rocosas. Usualmente ocurren en pequeños grupos, aunque también forman grandes cardúmeneses en localizaciones oceánicas y arrecifes expuestos a fuertes corrientes. Su rango de profundidad oscila entre 2 y 122 m,  aunque más usualmente entre 4 y 46 m,  y en un rango de temperatura entre 23.74 y 29.03 °C. "
Pez unicornio de nariz corta,910,appearance,"Tiene el cuerpo alargado en forma oval, comprimido lateralmente. La boca es pequeña y protráctil. De adultos desarrollan un cuerno delante de los ojos, característico de varias especies del género, pero los juveniles tienen en su lugar tan sólo un abultamiento. Presenta 2 pares de quillas cortantes sobre placas, situadas a cada lado del pedúnculo caudal, que es estrecho. La aleta caudal tiene el margen suavemente redondeado, y no tiene filamentos. El color base es marrón-oliva a gris, normalmente con la parte anterior, la mejilla y la garganta con una amplia franja de coloración pálida. Tiene un moteado de pequeños puntos oscuros en cabeza y parte inferior del cuerpo. En la parte superior del cuerpo presenta finas barras verticales oscuras. Los adultos tienen líneas oscuras en diagonal en el cuerno. Los labios son azules.  La aleta caudal es azul claro. Los juveniles son azul grisáceo, con tres bandas verticales de color en la aleta caudal, en el margen blanca, verde en el centro y negro en la base. Tiene 6 espinas dorsales, de 27 a 29 radios blandos dorsales, 2 espinas anales y de 27 a 30 radios blandos anales.  Puede alcanzar una talla máxima de 60 cm. "
Pez unicornio de nariz corta,910,mating,"Alcanzan la madurez sexual con una talla de 25 cm. El dimorfismo sexual más evidente consiste en las mayores cuchillas defensivas de los machos. Son dioicos, de fertilización externa y desovadores pelágicos, en parejas. No cuidan a sus crías. Forman grandes agregaciones de desove en la Gran Barrera de Arrecifes. Las grandes larvas se desarrollan en un entorno pelágico durante 90 días, hasta convertirse en juveniles."
Tiburón sierra trompudo,925,habbit,"Forma bancos, y se alimenta de peces pequeños, incluyendo peces corneta, y crustáceos."
Tiburón sierra trompudo,925,appearance,"Su longitud es de más de 135 cm. Tiene un apéndice rostral largo estrecho que va aguzándose progresivamente (la longitud del rostrum es de 27% - 29% de la longitud total), y la longitud desde la punta del apéndice rostral hasta las lengüetas es, aproximadamente, igual o superior que desde la lengüeta hasta la boca; la distancia desde las lengüetas rostrales hasta las ventanas de la nariz es igual o menor que la distancia desde las coanas hasta la primera a cuarta branquias. Hay un patrón corporal de manchas oscuras (la mayoría bandas oscuras entre las aletas pectorales, sobre las rendijas branquiales, entre los espiráculos y debajo de las aletas dorsales) y manchas (ocasionalmente leves). "
Tiburón sierra trompudo,925,mating,"Su reproducción es ovovivípara, con 3-22 alevines en cada camada. El tamaño al nacer es de 31-34 cm. Puede vivir más de 15 años."
Rape negro,927,habbit,"Vive en aguas muy profundas posado directamente sobre el fondo marino, en un rango de profundidad entre 300 y 1000 metros. Se alimenta de organismos que nadan a media profundidad y que bajan un momento al fondo para comer atraídos por su señuelo, por lo que sus presas son preferentemente peces. "
Rape negro,927,appearance,"Con la forma típica de los peces de su familia, es una especie de gran tamaño, con una longitud máxima normal de unos 50 cm, aunque se ha descrito un ejemplar de 100 cm. Se diferencia del rape común (Lophius piscatorius) por presentar un peritoneo oscuro que es visible a través de la piel del vientre, por su cabeza proporcionalmente menos larga y por tener la tercera espina cefálica más corta."
Rape negro,927,mating,"Presentan un acusado dimorfismo sexual. El macho es de mucho menor tamaño que la hembra. En el apareamiento el macho muerde a la hembra en su zona ventral, disuelve su piel en la zona del mordisco y mediante enzimas, queda soldado a su cuerpo de por vida, compartiendo vasos sanguíneos con ella. De esta forma el macho se alimenta de los nutrientes de la hembra y se convierte en un reservorio de esperma fertilizador de huevos. Los machos al nacer tienen la necesidad imperiosa de buscarse una hembra, pues su aparato digestivo se atrofia rápidamente, siendo la única forma de sobrevivir tomando los nutrientes del torrente sanguíneo de una hembra. A cambio la hembra siempre tiene esperma disponible para fertilizar los huevos. Cuando se documentó esta especie por primera vez, solo se conocían hembras, que tenían adosado un parásito. Más tarde se supo que esos parásitos eran en realidad machos de su misma especie."
Pez coral,964,habbit,"La especie es un pez sociable, que se encuentra por parejas o en bancos. Son muy tranquilos, raramente territoriales. Algunos ejemplos hasta actúan como limpiadores, especialmente cuando son jóvenes, eliminando parásitos de los otros peces."
Pez coral,964,appearance,"Presentan parte de su aleta dorsal en forma de largo filamento, que puede llegar a medir incluso más que el propio animal. Se trata de una especie decorada con dos franjas negras sobre fondo blanco, y tonalidades amarillas en el resto de la aleta dorsal y caudal; las aletas pelvianas son negras. La primera de las franjas, se extiende desde la parte delantera del ""estandarte"" de la aleta dorsal, atravesando la zona de las aletas pectorales, hasta las aletas pelvianas. La segunda franja, va desde la parte trasera del ""estandarte"" de la aleta dorsal, hasta el abdomen y la aleta anal. Su cuerpo es aplanado y comprimido lateralmente. Tiene entre 11 y 12 espinas dorsales, entre 22 y 27 radios blandos dorsales, 3 espinas anales, y, entre 17 y 19 radios blandos anales. Alcanza los 25 cm de largo. Se parece mucho en el aspecto a su pariente cercano Heniochus diphreutes, pero tiene una forma más alargada y circular. Este pez se cría con cierta frecuencia en la industria de los acuarios marinos. Es bastante fácil de cuidar, tan solo mantenerlo en un acuario de tamaño adecuado con otros compañeros pacíficos. Incompatible con ciertas especies de corales. Acepta mysis, artemia o huevos de crustáceos. Suele aceptar también comida en escamas o gránulos. Es muy sensible a picos de amoniaco y nitrito. Incluso reacciona al nitrato en niveles elevados. No introducir en acuarios que no estén muy bien ciclados y estables."
Pez coral,964,mating,Dióicos y ovíparos. Forman parejas durante el ciclo reproductivo.
Torpedo nobiliana,965,habbit,"Al igual que otros miembros de su familia, el torpedo del Atlántico es capaz de generar una fuerte descarga eléctrica a partir de un par de órganos eléctricos llamados electrolitos, localizados en su disco frontal, tanto para atacar como para defenderse. Estos órganos componen una sexta parte del peso total de la raya y contienen alrededor de medio millón de «placas eléctricas» rellenas con materia gelatinosa y que están acomodadas en un promedio de 1025 a 1083 columnas verticales hexagonales (visibles por debajo de la piel). Estas columnas actúan esencialmente como baterías conectadas en paralelo, lo que le permite a un torpedo del Atlántico de gran tamaño producir hasta un kilovatio de electricidad a 170-220 voltios, asumiendo que esté descansado y bien alimentado. Las descargas del órgano eléctrico ocurren en una serie de pulsos ligeramente espaciados que duran alrededor de 0,03 segundos. Las series contienen en promedio 12 pulsos, pero se han registrado unas de más de 100. La raya emite con regularidad pulsos aun cuando no reciba un estímulo externo obvio. Siendo de naturaleza solitaria, generalmente puede verse al torpedo del Atlántico descansando en el sustrato del fondo —por encima de él o medio enterrado— durante el día, y con mayor actividad durante la noche.  Por su tamaño y por poder defenderse efectivamente de los ataques, rara vez cae presa de otros animales.  Algunos de sus parásitos conocidos son los céstodos Calyptrobothrium occidentale y C. minus,  Grillotia microthrix,  Monorygma sp.  y Phyllobothrium gracile,  los monogéneos Amphibdella flabolineata y Amphibdelloides maccallumi  y el copépodo Eudactylina rachelae.  Algunas fuentes sugieren que esta raya podría ser capaz de sobrevivir fuera del agua hasta un día. "
Torpedo nobiliana,965,appearance,"El torpedo del Atlántico tiene un disco de la aleta pectoral casi circular, que es 1,2 veces más ancho que largo, con un margen frontal grueso y casi recto. Los ojos son pequeños y se encuentran junto a espiráculos mucho más grandes que ellos, que no tienen papilas en sus anillos internos. Los orificios nasales se encuentran cerca de la boca; tiene una solapa de piel entre ellos tres veces más ancha que larga, con un margen posterior sinuoso. La boca es larga y arqueada, con prominentes surcos en las comisuras. Los dientes son puntiagudos y su número se incrementa con el paso de los años, pues los alevinos tienen 38 hileras y los adultos llegan a tener 66; sin embargo, solamente las primeras filas de dientes son funcionales. Las aberturas de las branquias son pequeñas, y el primer y quinto par son más pequeños que los demás. Las aletas pélvicas son redondeadas y están ligeramente superpuestas al disco frontal. La primera aleta dorsal es triangular, aunque su punta es redondeada, y se origina frente a las inserciones de la aleta pélvica. La segunda aleta dorsal mide la mitad o dos terceras partes de la longitud de la primera; la distancia entre las aletas dorsales es menor a la longitud de la base de la primera aleta dorsal. La gruesa cola comprende un tercio de la longitud total de la criatura, y termina en una aleta caudal en forma de triángulo equilátero con márgenes ligeramente convexos. La piel es suave y carece completamente de dentículos dérmicos (escamas). La coloración dorsal es de un marrón oscuro a gris, generalmente lisa aunque a veces presenta algunas manchas difusas, y se oscurece hacia los bordes de las aletas.  La parte inferior es blanca, y los bordes de las aletas en esta parte son oscuros. Siendo la mayor de las rayas eléctricas, el torpedo del Atlántico puede medir hasta 1,8 m de longitud y pesar hasta 90 kg.  Sin embargo, es más común que tenga una longitud de 0,6-1,5 m y un peso de 14 kg.   Las hembras alcanzan un mayor tamaño que los machos. "
Torpedo nobiliana,965,mating,"El torpedo del Atlántico es ovovivíparo: sus embriones en desarrollo se alimentan con el vitelo, y más tarde se complementa con histotrofo («leche uterina») enriquecido con proteínas y grasas, el cual produce la madre. Las hembras tienen dos ovarios y úteros funcionales, y se cree que su ciclo reproductivo es bienal. Después de un periodo de gestación de un año de duración, las hembras paren a un máximo de 60 crías durante el verano; el tamaño de la puesta aumenta según el tamaño de la hembra. Cuando los embriones miden 14 cm de longitud, cuentan con un par de profundos orificios al frente del disco que marcan el origen de sus aletas pectorales, y la cortina de piel entre los orificios nasales todavía no se ha desarrollado; por otro lado, los ojos, espiráculos, aletas dorsales y cola ya han alcanzado sus proporciones adultas. Las rayas recién nacidas miden 17-25 cm de longitud, y aún tienen los orificios en el disco. Los machos y las hembras alcanzan la madurez sexual cuando su longitud es de 55 y 90 cm, respectivamente."
Anableps anableps,1006,habbit,"Se trata de un pez que se mantiene en grupos de 6 o más individuos. Hábitan en ríos y estuarios de aguas salobres. La parte superior de los ojos, es la que sobresale por encima del agua, y permite detectar depredadores que acechan sobre el agua."
Anableps anableps,1006,appearance,"El cuerpo es alargado y cilíndrico, mientras que la cabeza es plana, con ojos saltones. La parte posterior es plana y la aleta dorsal es pequeña y se ubica más atrás en el lomo. Las aletas pectorales son amplias. El lomo es de color verde oliva a gris y los flancos son de color gris-amarillo al blanco con un color violeta a irisaciones blancas bajo ciertas luces. El ojo se divide en dos partes separadas por un estrecho puente de tejido. Y están bien protegidos por una cavidad ósea llamada estron."
Anableps anableps,1006,mating,"Los peces son maduros alrededor de los 8 meses de edad, cuando los peces miden de 15-20 cm. Después de un período de gestación de ocho semanas, crías nacen con una longitud de 07.05 cm. Los machos cuentan con un gonopodio y se tuerce hacia la derecha o la izquierda para ubicar el orificio genital de la hembra."
Sapo cabezón,1040,habbit,"Machos y hembras de la especie producen vocalizaciones por igual. La hembra puede producir un breve sonido gruñón, por lo general en encuentros agonistícos. El macho Tipo II realiza comportamientos similares. El macho tipo I es mucho más vocal, tanto en situaciones de conflicto como en cortejo. Emite largas retahilas de gruñidos mientras lucha, pero su llamada de cortejo es más como un tarareo prolongado.. Puede producir este sonido durante más de una hora a la vez, alcanzando frecuencias cercanas a 100 hercios. Cuando un macho hace el sonido, las hembras responden moviéndose hacia él. El pez produce el sonido usando los músculos de su vejiga natatoria modificada.  Recibe el sonido en su sáculo, un órgano senor en su oído interno. Durante la temporada de cría, las hormonas inducen la anatomía microscópica de los sáculos de la hembra a cambiar de tal manera que pueda sentir mejor las armónicas de las llamadas del macho.  La gente en algunas áreas está muy familiarizada con el sonido de este pez. Cuando hay muchos machos reproductores, el sonido de muchas largas y fuertes llamadas simultáneas de cortejo submarinas se puede escuchar claramente en tierra. En partes de Washington  y en la bahía de San Francisco, hay poblaciones ruidosas. El pez es notorio en Sausalito, California, donde la gente suele vivir en casas flotantes. La población residente de los peces se vuelve muy obvia durante la temporada de cría, cuando pasan la noche vocalizando tan fuerte que mantienen a los residentes de las casas flotantes despiertos.  Su llamado es más intenso entre la medianoche y las 6:00 a. m..  A pesar de su molesto comportamiento, el pez ha inspirado un tributo local cariñoso en Sausalito, el Humming Toadfish Festival.  El sonido de la vocalización ha sido comparado con un coro de kazoos, aviones B-29 volando en formación,  un amplificador de audio, un didyeridú, un zumbido de abeja y hasta el cántico de varios monjes,"" , o incluso ""una orquesta llena de oboes meláncolicos y ásperos"". "
Sapo cabezón,1040,appearance,"Mide 38 centímetros de longitud. Es de color marrón a verde oliva con iridiscencia púrpurea en la zona dorsal, y dorado amarillento en su zona ventral. Sus aletas pectorales son amplias y su cola es estrecha y redondeada."
Sapo cabezón,1040,mating,"Este pez es ovíparo. El macho reclama un sitio de nido, que generalmente está bajo una roca en la zona intermareal. Una vez que la hembra desova deja los huevos al cuidado del macho y se va. Una hembra puede poner unos 400 huevos, pero el macho puede aparearse con unas pocas hembras y terminar con más de 1000 huevos en su nido. Los huevos y las larvas se adhieren a la pared del nido. El macho los cuida abanicándolos, manteniendo el nido limpio e hidratándolos si comienzan a desecarse en marea baja. Protege las larvas después de la eclosión hasta que llegan a su etapa juvenil y abandonan el nido, unos 45 días después de la fertilización. Muy ocasionalmente, un huevo puede contener larvas gemelas."
Yasuhikotakia sidthimunki,1060,habbit,"Muy pacífico pero activo a la vez. Es común que se desplace en grupos por la zona media y baja del acuario en busca de alimento o removiendo la grava. Ya que se trata de un pez gregario, conviene mantenerlas en cardúmenes de entre 5 y 7 ejemplares. Al igual que la Locha payaso, a veces es común verla dormir de costado, lo cual puede hacer creer que está muerta. También suele emitir una especie de bostezo. No se sabe con exactitud a que se debe este tipo de comportamiento."
Yasuhikotakia sidthimunki,1060,appearance,"Posee el aspecto característico de las botias. Cuerpo ahusado, sin escamas, recto en la parte inferior. Tiene cuatro pares de barbilones y una especie de espina eréctil, como casi todos los peces de la familia Cobitidae, la cual utiliza como defensa. Es común que quede enganchada en la red al tratar de retirarla del acuario. De color amarillento iridiscente o dorado, con manchas que recorren todo el largo de su cuerpo, las cuales recuerdan los eslabones de una cadena, de ahí su nombre común. Las aletas en general son transparentes, aunque en los adultos, también suelen mostrar estos dibujos características. Es la especie más pequeña de su género. De 60 L como mínimo, aunque en general se aconseja de mayor tamaño, ya que además de sus vecinos comunitarios es menester mantenerlas en cardumen, tal como se explica más arriba. La grava será suave y sin filos ni elementos cortantes, debido a que, como no posee escamas, se hace vulnerable a producirse heridas en el cuerpo o en los barbilones, puesto que acostumbra remover el fondo en busca de alimento; además de tener troncos y plantas donde pueda hallar refugio. Las condiciones ideales del agua serían: pH neutro o levemente ácido, de 6 y 7, temperatura aproximada de entre 24 °C y 28 °C, dureza no mayor a los 8 dGH."
Yasuhikotakia sidthimunki,1060,mating,"Desconocida. Se supone que podría llegar a obtenerse a través de inyección de hormonas, tal como ocurre con el Labeo bicolor. Sin embargo, estos datos específicos parecieran ser un secreto comercial cuidadosamente protegido."
Raya amarilla,1155,habbit,"Se alimenta descubriendo crustáceos, anélidos y pequeños peces ocultos bajo la arena, conduciéndolos hacia su boca, usando las aletas. Habita fondos arenosos cercanos a los arrecifes de coral, en un rango de profundidad de entre 1 y 30 m. En ocasiones se encuentran en grades agrupaciones, cubriendo grandes extensiones con fines reproductivos. Gesta de uno a cinco crías, en un período que no está claro, que puede variar un poco dependiendo de la temperatura. Sus principales depredadores son en general peces de talla mayor, como los meros, en especial Epinephelus striatus y tiburones como Sphyrna y Galeocerdo cuvier, entre otros."
Raya amarilla,1155,appearance,"Es una raya de talla menor, aproximadamente 40 cm de diámetro de disco y una longitud total de 70 cm. Es una de las únicas especies de raya en el Caribe con aleta caudal al final de la cola. Posee un estilete o lanceta como otras rayas y hay quien piensa que son venenosas, lo cual no está claro. La coloración de estos animales varía según el entorno, desde un muy pálido amarillo, casi blanco, hasta amarillos y anaranjados intensos, con puntilleo negro sobre toda la superficie corporal y manchas blancas circulares, todo alrededor del disco, por debajo de los puntos negros. En cautiverio es fácilmente adaptable a diferentes espacios y sustratos. En lo que se refiere a la calidad del agua son medianamente exigentes y soportan ciertas cantidades de nitratos y variaciones ligeras de temperatura. Son sumamente sensibles al cobre y metales pesados. En sistemas cerrados, podemos decir que es en donde está mejor descrito, cuanto es el volumen idóneo de agua para mantenerlas en buena condición, así como los parámetros fisicoquímicos y de nutrimentos. La principal limitante es la comida que generalmente no cumple con todos los requerimientos nutricionales y el más claro ejemplo son los alimentos congelados. Los adultos en cautiverio no requieren alimento vivo pero sí enriquecido o balanceado. Las crías inician con alimentos vivos bioencapsulados e inertes al mismo tiempo. Esta especie no se considera en peligro de extinción o amenazada."
Raya amarilla,1155,mating,"Este animal es de reproducción sexual, de incubación interna en oviducto clasificación anterior: ovovivípara, sin reportes exactos de la frecuencia reproductiva, ni del tiempo de gestación."
Pez verde,1180,habbit,"Muy activos durante el día, capaces de resistir el embate de las olas cuando hay temporales. Los machos son territoriales, sobre todo en el verano, la época de reproducción, en la cual protegen un harén. Se entierran en áreas arenosas por la noche sacudiendo vigorosamente la cola, pasando la noche de costado en la arena."
Pez verde,1180,appearance,"Se trata de peces de aspecto alargado y cabeza redondeada, rematada. La coloración es variable según el estado de desarrollo, si bien los juveniles son de color verdoso. Presentan dimorfismo sexual. Las hembras son de menor tamaño, con un color anaranjado y líneas verticales verdes brillantes; los machos pueden alcanzar 25 cm de longitud total, con cuerpo de color marrón con líneas de tonalidad verdosa, poseen tonos azulados y rojizos en la cabeza y una mancha negra en el dorso."
Pez verde,1180,mating,"Son hermafrodita proterogínicos: las hembras pueden convertirse en machos, según la proporción de sexos en la población. Esto significa que la población está dominada por una gran cantidad de hembras jóvenes y fértiles que pueden producir una gran cantidad de huevos. Los machos solitarios mayores y más grandes son menos numerosos ya que sufren una mayor presión de depredación. Los huevos son pelágicos: son puestos directamente en la corriente de agua, que los dispersa."
Pez unicornio de espina naranja,1210,habbit,"Es un habitante abundante y común en parte de su rango de distribución. Habita tanto las lagunas interiores, como en los arrecifes exteriores rocosos y coralinos. Generalmente, los juveniles se encuentran en zonas soleadas, mezclados con otras especies de peces cirujanos, de tamaño similar. Los adultos se suelen ver solitarios, aunque en ocasiones forman grandes cardúmenes.  Su rango de profundidad está entre 0 y 90 m,  aunque más usualmente entre 5 y 30 m. "
Pez unicornio de espina naranja,1210,appearance,"Tiene el cuerpo en forma fusiforme, muy comprimido lateralmente. Es de las especies de pez unicornio que no desarrolla un “cuerno” sobresaliente. Tiene el cuerpo de color café grisáceo, con una línea amarilla que va de la parte trasera de su boca al ojo; el hocico y el frente de esta línea es negro. La frente es amarillo claro y los labios son anaranjados. Su aleta dorsal tiene una línea horizontal negra a lo largo de la parte inferior, y está bordeada en color blanco en su parte exterior. Tiene una línea azul en el margen exterior y otra raya, también azul, a lo largo de su base. La aleta anal es de color naranja y está bordeada en azul claro. En el pedúnculo caudal, tiene dos placas óseas de color naranja, a cada lado. En ellas, cuenta con un agudo aguijón extensible, para su defensa, característica de la familia. Su aleta caudal tiene una delgada línea amarilla a lo largo de su margen exterior, y, en el caso de los machos adultos, desarrolla unos filamentos alargados en cada extremo. Como todos los Naso, tiene la habilidad de cambiar su coloración rápidamente, dependiendo de su humor o del medio ambiente. Tiene 6 espinas dorsales, de 28 a 31 radios blandos dorsales, 2 espinas anales y de 29 a 31 radios blandos anales.   Puede alcanzar una talla máxima de 46 cm. La edad máxima reportada para esta especie es de 39 años. "
Pez unicornio de espina naranja,1210,mating,"El dimorfismo sexual es evidente en los adultos, por los filamentos de la aleta caudal de los machos. Alcanzan la madurez sexual con un tamaño de 12 a 14 cm. Son dioicos, de fertilización externa, desovadores pelágicos, normalmente en parejas, aunque se han visto agregaciones de desove. No cuidan a sus crías."
Cyrtocara moorii,1222,habbit,"Esta especie pertenece al grupo de las chisawasawa, que son cíclidos asociados a fondos arenosos. Los ejemplares grandes son más solitarios que los juveniles que suelen estar en pequeños grupos. Todos ellos viven generalmente en compañía de otros cíclidos cribadores de arena, cerca de las orillas, Aunque, como cíclido es una especie territorial, es poco agresivo, pero sí algo escavador aunque no suele dañar a las plantas"
Cyrtocara moorii,1222,appearance,"Los machos pueden llegar alcanzar los 22 cm de longitud total, mientras que la hembra 18 cm. Difícil de distinguir; ambos sexos muestran la misma coloración y los ejemplares completamente desarrollados tienen una joroba nucal que en los machos es más pronunciada. Los indicadores más seguros son las aletas dorsal y anal del macho más largas que las de la hembra. El color base es azul, cambian las diferentes tonalidades de cada individuo. En estado juvenil estos peces tienen una coloración plateada con manchas oscuras en los laterales del cuerpo "
Cyrtocara moorii,1222,mating,"Un macho con varias hembras; a veces el macho excava una cavidad para el desove, pero generalmente desovan sobre piedras. Normalmente el macho toma la iniciativa y cuando una hembra está dispuesta la sigue a su territorio, donde, después de unos giros de prueba, pone algunos huevos que son fecundados por el macho y recogidos por ella en la boca. Este proceso se repite varias veces hasta que la hembra quede vacía y con todos los huevos (hasta 100, aunque normalmente unos 60-80) en la boca se retira a un refugio tranquilo para empezar la incubación bucal durante unas tres semanas. Los alevines nacen una semana después de la puesta pero no abandonan la boca de la madre hasta alcanzar unos 8 mm; en este momento son totalmente autónomos y buscan instintivamente escondites, aunque la hembra se ocupa de ellos aún durante algo más de una semana, recogiéndolos en la boca ante cualquier señal de peligro y durante la noche. Primera alimentación de los alevines: nauplios de artemia, zooplancton fino y después los alimentos en polvo para alevines y para el crecimiento. Un agua frecuentemente renovada (30 procento una o dos veces por semana), una alimentación adecuada y una débil densidad de población en el acuario de desarrollo, son fundamentales para un correcto crecimiento. Cuando sobrepasan un tamaño de 2,5 cm empiezan a tener la coloración azul de los adultos que está totalmente desarrollada cuando llegan a los 6 meses con un tamaño de 5 cm. Con una edad de un año los machos alcanzan unos 7-8 cm. y ya son capaces de comenzar su actividad reproductora."
Pez espiga,1243,habbit,"Ideal para el acuario comunitario. Pacífico y gregario, en general ignora a los demás compañeros de hábitat en cautiverio, pudiendo llegar a ser un tanto agresivos en época de celo con los de su misma especie, ya que entre ellos existirá siempre un orden jerárquico. Sin embargo, al ser un nadador muy enérgico e incansable, puede llegar a producir estrés en peces tranquilos y lentos. Conviene mantenerlos en cardumen de al menos 5 o 6 ejemplares."
